Date,PRECTOTCORR,WS2M,T2M_RANGE,T2M_MAX,T2M_MIN,PS,ALLSKY_SFC_SW_DWN,RH2M,T2MDEW,RainStatus
7/16/2009,11.45,3.35,5.28,29.71,24.43,100.43,9.56,86.47,24.12,1
7/17/2009,4.26,3.75,6.39,30.57,24.18,100.43,12.64,83.4,23.75,1
7/18/2009,6.59,3.03,8.36,32.4,24.04,100.58,14.99,81.24,23.69,1
7/19/2009,0.88,2.94,8.28,32.41,24.13,100.54,14.09,80.56,24.19,1
7/20/2009,0.95,3,5.18,30.52,25.34,100.64,13.8,84.31,24.31,1
7/21/2009,0.76,2.64,6.03,31.04,25.01,100.73,13.04,82.83,24.11,1
7/22/2009,21.01,2.41,4.28,28.94,24.66,100.58,14.04,89.92,24.42,1
7/23/2009,32.32,2.7,5.02,29.33,24.31,100.66,17.58,88.37,24.22,1
7/24/2009,2.04,2.84,7.18,30.87,23.69,100.7,19.28,85.55,24.24,1
7/25/2009,0.11,3.03,8.13,32.18,24.05,100.72,19.01,81.88,23.8,1
7/26/2009,1.3,2.92,8.12,32.13,24.01,100.68,19.91,82.9,24.2,1
7/27/2009,0.77,2.36,6.58,31.31,24.73,100.66,21.62,83.91,24.49,1
7/28/2009,2.02,3.33,4.86,29.83,24.97,100.75,16.18,85.68,24.09,1
7/29/2009,0.3,3.18,7.58,31.82,24.24,100.82,18.72,82.39,23.96,1
7/30/2009,0.88,3.45,6.01,30.57,24.56,100.78,18.81,82.04,23.5,1
7/31/2009,0.88,3.13,6.51,31,24.49,100.61,12.43,84.02,23.76,1
8/1/2009,0.18,3.65,6.98,31.39,24.41,100.46,12.65,81.08,23.65,1
8/2/2009,0.54,3.34,6.29,30.69,24.4,100.42,9.97,84.05,23.95,1
8/3/2009,2.79,2.96,6.02,30.33,24.31,100.45,13.12,86.61,24.33,1
8/4/2009,3.28,3.18,7.3,31.54,24.24,100.41,10.89,83.56,24.34,1
8/5/2009,2.44,3.36,8.46,32.06,23.6,100.38,19.04,81.62,24.07,1
8/6/2009,0.01,3.2,9.05,33.3,24.25,100.35,20.38,79.32,24.06,1
8/7/2009,0.03,3.05,5.95,31.49,25.54,100.4,18.17,83.53,24.66,1
8/8/2009,0,2.89,7.53,32.08,24.55,100.4,15.35,79.54,23.45,0
8/9/2009,0.2,2.85,5.98,30.11,24.13,100.3,16.83,83.95,23.86,1
8/10/2009,0.53,2.95,6.14,31.1,24.96,100.42,18.75,83.18,24.22,1
8/11/2009,0,2.19,7.28,31.91,24.63,100.56,19.33,82.6,24.47,0
8/12/2009,0.01,2.11,7.19,32.28,25.09,100.54,16.77,81.42,24.73,1
8/13/2009,0,2.19,7.48,32.53,25.05,100.57,19.19,79.62,24.35,0
8/14/2009,0,1.27,8.84,33.54,24.7,100.74,20.88,75.89,23.91,0
8/15/2009,0.01,1.71,7.34,32.51,25.17,100.81,21.4,77.89,24.07,1
8/16/2009,0.08,1.2,9.47,34.1,24.63,100.75,19.01,74.44,23.79,1
8/17/2009,1.42,1.68,6.97,32.62,25.65,100.78,20.29,77.53,23.97,1
8/18/2009,8.08,0.72,6.95,31.99,25.04,100.82,19.69,77.37,23.9,1
8/19/2009,1.96,1.03,7.97,33.1,25.13,100.9,23.81,75.54,23.77,1
8/20/2009,3.17,2.15,6.65,31.79,25.14,100.83,19.5,79.84,24.12,1
8/21/2009,0.11,1.79,11.59,36.03,24.44,100.59,19.47,71.64,23.38,1
8/22/2009,0.53,1.92,7.09,33.06,25.97,100.56,20.92,76.8,24.32,1
8/23/2009,1.12,2.37,7.92,33.36,25.44,100.63,19.51,77.39,24.2,1
8/24/2009,2.01,2.16,9.97,34.64,24.67,100.67,21.98,74.2,23.56,1
8/25/2009,12.07,1.01,7.71,32.86,25.15,100.65,14.97,77.1,23.91,1
8/26/2009,8.6,1.65,6.46,31.72,25.26,100.56,14.07,80.33,24.41,1
8/27/2009,3.97,2.15,9.27,33.9,24.63,100.54,21.57,78.67,24.03,1
8/28/2009,17.09,2.36,7.3,32.24,24.94,100.6,20.71,83.51,24.71,1
8/29/2009,0.43,2.2,6.44,31.57,25.13,100.66,16.27,83.02,24.55,1
8/30/2009,7.51,2.14,6.88,32.03,25.15,100.72,18.88,82.71,24.61,1
8/31/2009,38.92,1.57,5.71,30.73,25.02,100.79,17.7,84.96,24.63,1
9/1/2009,6.25,1.66,5.36,30.11,24.75,100.67,18.57,88.1,24.7,1
9/2/2009,20.01,2.46,5.4,29.59,24.19,100.57,15.5,88.06,24.32,1
9/3/2009,6.37,2.68,4.41,28.56,24.15,100.53,14.11,89.25,24.26,1
9/4/2009,7.79,3.11,5,29.22,24.22,100.48,13.76,89.4,24.31,1
9/5/2009,9.49,2.59,5.16,29.47,24.31,100.52,12.39,88.89,24.46,1
9/6/2009,28.48,2.79,5.27,29.69,24.42,100.45,14.07,87.66,24.27,1
9/7/2009,27.69,3.01,4.45,28.6,24.15,100.58,10.81,90.59,24.39,1
9/8/2009,5.32,2.35,5.07,28.77,23.7,100.73,10.16,89.18,24.02,1
9/9/2009,2.71,2.25,5.98,28.91,22.93,100.66,13.11,89.49,24.05,1
9/10/2009,16.08,2.33,4.33,28.41,24.08,100.51,13.51,91.68,24.62,1
9/11/2009,2.03,2.22,6.64,30.32,23.68,100.57,18.5,88.38,24.78,1
9/12/2009,2.29,2.79,6.68,31.45,24.77,100.65,17.42,87.84,25.28,1
9/13/2009,10.46,2.8,5.47,30.61,25.14,100.77,17.33,89.31,25.5,1
9/14/2009,16.68,2.23,4.86,29.74,24.88,100.73,18.22,91.09,25.47,1
9/15/2009,31,2.11,4.55,28.97,24.42,100.59,13.99,92.42,25.29,1
9/16/2009,2.57,1.93,5.55,29.89,24.34,100.71,12.47,90.28,24.94,1
9/17/2009,0.12,0.89,6.82,30.5,23.68,100.92,17.86,83.65,24.09,1
9/18/2009,0.71,1.26,7.47,31.8,24.33,100.95,20.96,84.18,24.76,1
9/19/2009,0.28,1.31,6.91,31.5,24.59,100.88,23.02,84.83,25.03,1
9/20/2009,0.04,1.64,6.6,31.58,24.98,100.91,18.49,84.36,24.83,1
9/21/2009,0.05,1.6,4.43,29.07,24.64,100.86,20.44,88.57,24.66,1
9/22/2009,0.75,2.33,5.12,29.84,24.72,100.79,16.8,87.05,24.27,1
9/23/2009,4.75,1.62,5.54,29.07,23.53,100.7,19.86,88.55,23.93,1
9/24/2009,19.77,2.26,6.96,30.34,23.38,100.61,16.25,87.86,24.26,1
9/25/2009,4.18,2.73,6.48,30.13,23.65,100.53,13.55,88.5,24.45,1
9/26/2009,1.61,2.9,4.43,28.68,24.25,100.56,14.17,90.22,24.43,1
9/27/2009,3.95,2.17,4.7,28.31,23.61,100.53,13.15,91.62,24.31,1
9/28/2009,1.25,2.79,5.28,28.47,23.19,100.32,14.43,90.79,23.84,1
9/29/2009,1.77,3.47,5,28.84,23.84,100.13,9.83,89.12,24.09,1
9/30/2009,7.55,3.54,4.24,28.81,24.57,100.19,11.51,89.18,24.05,1
10/1/2009,0.91,2.48,7.23,31.05,23.82,100.43,14,87.12,24.6,1
10/2/2009,0.82,2.05,6.81,31.16,24.35,100.68,18.12,85.83,24.75,1
10/3/2009,3.03,1.22,4.1,28.71,24.61,100.73,17.12,89.66,24.63,1
10/4/2009,2.39,1.34,3.15,28.13,24.98,100.77,16.46,91.88,24.98,1
10/5/2009,6.42,1.09,5.52,30.06,24.54,100.71,18.73,86.41,24.76,1
10/6/2009,4.62,1.4,4.58,29.06,24.48,100.68,12.05,91.33,24.82,1
10/7/2009,1.55,1.44,4.21,28.4,24.19,100.66,13.05,89.63,24.01,1
10/8/2009,1.37,2.1,6.37,30.13,23.76,100.6,14.88,86.78,23.85,1
10/9/2009,6.54,1.88,5.03,28.33,23.3,100.63,12.48,90.96,23.91,1
10/10/2009,1.89,1.52,6.35,29.38,23.03,100.73,15.32,88.11,23.5,1
10/11/2009,3,2.44,3.83,27.81,23.98,100.88,14.82,92.16,24.14,1
10/12/2009,0.26,2.24,7.39,30.93,23.54,100.88,16.84,87.57,24.2,1
10/13/2009,0.02,1.95,7.88,30.99,23.11,100.93,19.65,86.39,24.22,1
10/14/2009,0.95,1.38,6.97,30,23.03,100.9,21.56,85.09,23.9,1
10/15/2009,5.19,1.25,6.25,30.83,24.58,100.85,17.54,84.52,24.02,1
10/16/2009,3.98,1.37,3.54,27.84,24.3,100.77,12.85,91.45,24.45,1
10/17/2009,1.94,1.43,5.53,29.58,24.05,100.61,14.62,88.61,24.44,1
10/18/2009,4.82,1.78,5.88,30.36,24.48,100.63,11.99,87.79,24.66,1
10/19/2009,8.35,0.91,4.96,29.89,24.93,100.72,14.04,87.26,24.43,1
10/20/2009,0,1.05,7.08,30.94,23.86,100.75,19.3,84.9,24.27,0
10/21/2009,0.26,1.86,5.2,29.84,24.64,100.8,19.61,89.1,24.83,1
10/22/2009,1.94,0.86,7.01,30.63,23.62,100.87,19.72,84.74,24.28,1
10/23/2009,3.77,1.28,4.84,29.29,24.45,100.81,14.98,89.75,24.82,1
10/24/2009,11.54,0.84,4.99,28.67,23.68,100.79,13.92,87.94,23.58,1
10/25/2009,8.07,1.76,7.22,30.34,23.12,100.79,15.55,87.56,24.08,1
10/26/2009,6.71,2.12,7.12,30.84,23.72,100.88,14.36,87.81,24.58,1
10/27/2009,2.03,1.46,7.81,31.2,23.39,100.85,19.86,83.52,23.84,1
10/28/2009,0,1.19,7.65,31.25,23.6,100.93,21.37,79.46,22.62,0
10/29/2009,0.88,1.13,7.5,31.1,23.6,101,23.28,75.81,21.91,1
10/30/2009,4.56,1.4,7.87,31.18,23.31,100.95,23.94,77.12,22.19,1
10/31/2009,0,1.09,8.74,31.58,22.84,100.81,22.62,75.37,22.11,0
11/1/2009,0.02,1.28,7.05,30.92,23.87,100.83,17.19,78.85,23.07,1
11/2/2009,0,2.74,10.83,32.91,22.08,100.77,18.56,78.64,22.69,0
11/3/2009,8.37,3.57,8.62,31.24,22.62,100.89,12.72,80.52,22.97,1
11/4/2009,2.58,3.48,8.37,30.87,22.5,101.03,20.86,81.21,22.65,1
11/5/2009,0.1,3.01,10.05,32.35,22.3,100.85,22.49,79.11,23.06,1
11/6/2009,1.3,2.86,8.26,32.29,24.03,100.74,18.21,80.01,23.53,1
11/7/2009,5.54,1.65,4.46,28.05,23.59,100.74,16.55,88.64,23.79,1
11/8/2009,0.41,2.01,8.82,32.88,24.06,100.67,18.46,82.22,24.15,1
11/9/2009,2.21,1.06,9.02,32.98,23.96,100.54,20,81.22,24.25,1
11/10/2009,0.23,1.35,8.71,32.47,23.76,100.44,20.27,81.4,24.12,1
11/11/2009,5.44,1.35,8.48,32.66,24.18,100.51,20.12,83.16,24.71,1
11/12/2009,0.72,1.95,7.29,32.08,24.79,100.78,18.21,83.19,24.71,1
11/13/2009,1.27,1.02,8.79,33.18,24.39,100.84,20.43,80.32,24.32,1
11/14/2009,1.35,1.64,3.8,28.78,24.98,100.76,18.79,87.5,24.34,1
11/15/2009,0.79,1.72,8.35,32.03,23.68,100.71,15.13,82.14,23.81,1
11/16/2009,0.94,1.29,6.73,31.33,24.6,100.81,18.14,82.24,24,1
11/17/2009,1.48,1.42,8.88,33,24.12,100.9,20.2,79.3,23.84,1
11/18/2009,0.55,2.79,10.96,32.28,21.32,101.03,20,71.28,20.46,1
11/19/2009,0,2.83,11.56,32.77,21.21,101.15,19.76,68.47,20.08,0
11/20/2009,0,3.29,11.49,33.31,21.82,101.15,20.94,67.08,20.19,0
11/21/2009,0,3.65,10.09,32.32,22.23,101.16,19.27,63.79,18.68,0
11/22/2009,0,3.55,8.17,27.98,19.81,101.16,19.14,69.6,17.4,0
11/23/2009,0,2.94,13.42,32.97,19.55,101.04,18.9,66.6,18.56,0
11/24/2009,0.19,2.89,9.83,31.3,21.47,100.92,18.51,68.52,19.21,1
11/25/2009,8.01,2.16,11.3,32.32,21.02,100.92,18.43,73.68,20.87,1
11/26/2009,0.05,1.69,9.45,31.34,21.89,100.91,15.85,73.77,21.22,1
11/27/2009,11.44,1.72,7.67,30.45,22.78,100.97,19.42,75.47,22.05,1
11/28/2009,0.17,1.77,8.78,32.43,23.65,101.01,20.16,73.49,22.32,1
11/29/2009,0.11,2.12,10.81,33.3,22.49,101.05,21.52,67.73,20.28,1
11/30/2009,7.02,1.7,9.43,31.82,22.39,101.13,20.3,75.36,21.39,1
12/1/2009,0.02,1.92,10.03,31.15,21.12,101.15,20.55,68.08,19.33,1
12/2/2009,0,1.64,10.6,32.73,22.13,101.13,21.23,68.87,20.58,0
12/3/2009,0.01,2.13,10.56,32.34,21.78,101.14,21.22,68.15,19.76,1
12/4/2009,0,2.03,11.78,31.95,20.17,101.11,21.11,63.45,17.93,0
12/5/2009,0.01,1.89,12.38,32.59,20.21,101.06,21.1,62.19,17.6,1
12/6/2009,0,1.07,12.11,32.59,20.48,101.03,19.76,67.75,19.04,0
12/7/2009,0,1.08,12,32.89,20.89,101.08,18.18,72.1,20.36,0
12/8/2009,0.01,1.41,11.68,32.99,21.31,101.04,19.31,71.59,20.52,1
12/9/2009,0.02,1.45,11.94,33.04,21.1,101.02,19.98,71.33,20.11,1
12/10/2009,0,1.36,12.73,32.99,20.26,100.95,18.78,72.25,20.18,0
12/11/2009,0,1.46,13.33,33.58,20.25,100.97,20.7,67.31,19,0
12/12/2009,0.06,1.49,14.07,34.27,20.2,100.9,20.3,69.54,20.17,1
12/13/2009,0.08,1.29,11.91,34.72,22.81,100.94,18.28,69.98,21.69,1
12/14/2009,6.94,1.7,10.88,34.94,24.06,101.01,20.5,70.33,21.7,1
12/15/2009,2.52,1.53,10.12,33.79,23.67,101.04,19.42,74.2,22.59,1
12/16/2009,3.27,1.82,8.53,32.33,23.8,101.12,18,78.18,22.84,1
12/17/2009,0.01,1.91,10.56,34.02,23.46,101.14,17.59,71.03,21.51,1
12/18/2009,1.71,1.72,11.13,34.71,23.58,101.25,18.4,67.99,21.09,1
12/19/2009,3.79,2.25,8.83,31.21,22.38,101.4,13.28,71.95,20.44,1
12/20/2009,0,2.7,11.71,33.66,21.95,101.4,15.26,62.84,19.11,0
12/21/2009,0,2.67,12.19,33.38,21.19,101.33,19.54,60.22,17.87,0
12/22/2009,0,2.35,13.5,33.67,20.17,101.18,21.17,57.82,16.55,0
12/23/2009,0,1.32,13.57,34.35,20.78,101.07,20.79,59.93,17.88,0
12/24/2009,0,1.1,13.84,35.6,21.76,100.95,20.96,55.81,18.25,0
12/25/2009,0.13,1.2,12.46,35.39,22.93,100.86,19.69,67.9,21.45,1
12/26/2009,3.9,1.34,11.04,34.25,23.21,100.83,17.62,73.49,22.42,1
12/27/2009,4.44,1.78,10,33.8,23.8,100.84,14.77,76.02,22.87,1
12/28/2009,4.8,1.81,10.29,33.51,23.22,100.82,17.09,76.07,22.38,1
12/29/2009,0,1.38,11.31,33.34,22.03,100.85,17.62,70.67,20.81,0
12/30/2009,0,1.28,13.02,34.86,21.84,100.82,18.07,67.43,20.39,0
12/31/2009,0,1.63,13.27,35.14,21.87,100.79,18.89,67.32,20.41,0
1/1/2010,0,1.69,13.19,35.91,22.72,100.82,16.13,63.55,19.34,0
1/2/2010,0,1.57,13.44,35.31,21.87,100.86,18.18,62.53,18.85,0
1/3/2010,0.01,1.56,12.24,36.35,24.11,100.83,19.62,65.41,21.37,1
1/4/2010,4.16,1.53,11.02,34.66,23.64,100.78,19.14,69.15,21.73,1
1/5/2010,0,2.16,12.36,34.93,22.57,100.77,18.29,67.22,20.83,0
1/6/2010,0,2.23,12.37,35.09,22.72,100.87,18.19,64.69,19.96,0
1/7/2010,0,1.68,13.57,35.93,22.36,101.01,19.21,63.21,19.54,0
1/8/2010,0,1.28,11.61,34.86,23.25,101.04,18.18,62.93,19.99,0
1/9/2010,0.08,1.1,11.33,35.22,23.89,100.96,19.03,59.62,19.63,1
1/10/2010,1.04,1.59,11.01,34.69,23.68,100.99,17.69,67.93,21.04,1
1/11/2010,0.21,1.48,11.6,34.87,23.27,101.08,15.58,65.96,20.6,1
1/12/2010,0.87,1.52,11.31,34.17,22.86,101.14,17.04,66.93,20.57,1
1/13/2010,0.02,2.2,9.4,33.19,23.79,101.33,18.72,58.01,18.24,1
1/14/2010,0.02,2.92,11.12,33.15,22.03,101.47,19.51,53.11,15.93,1
1/15/2010,0,2.35,13.12,34.1,20.98,101.36,19.95,52.87,16.09,0
1/16/2010,0,2.78,10.89,33.04,22.15,101.42,18.58,51.37,15.26,0
1/17/2010,0,3.55,12.7,34.43,21.73,101.38,18.73,48.61,15.02,0
1/18/2010,0,2.41,12.31,34.47,22.16,101.25,19.76,48.45,15.58,0
1/19/2010,4.56,2.62,6.36,29.82,23.46,101.12,12.69,66.32,19.11,1
1/20/2010,8.76,4.38,5.85,27.91,22.06,100.85,6.38,84.94,22.02,1
1/21/2010,0.23,3.89,9.74,33.14,23.4,101.03,10.74,73.1,21.32,1
1/22/2010,0.09,2.45,13.65,34.88,21.23,101.16,18.21,70.89,21.12,1
1/23/2010,0.08,1.67,12.96,35.36,22.4,101.14,18.34,67.58,20.74,1
1/24/2010,0.08,1.51,11.82,35.06,23.24,101.16,19.5,62.08,19.52,1
1/25/2010,0.16,1.86,14,36.29,22.29,101.1,20.56,59.83,19.14,1
1/26/2010,0.39,2.03,13.13,35.75,22.62,101.13,21.07,58.88,18.39,1
1/27/2010,0,2.02,12.94,35.69,22.75,101.1,19.6,56.44,18.46,0
1/28/2010,0,1.82,14.03,36.51,22.48,101.08,21.21,57.36,18.8,0
1/29/2010,0,1.46,12.87,35.72,22.85,101.1,20.3,59.27,19.68,0
1/30/2010,0.01,1.85,12.76,36.12,23.36,101.07,19.35,59.64,19.95,1
1/31/2010,0,2.03,13.52,37,23.48,101.11,20.5,54.06,18.56,0
2/1/2010,0,1.98,14.14,37.08,22.94,101.01,20.88,55.23,18.64,0
2/2/2010,0,2.47,13.6,37.27,23.67,100.93,18.02,56.82,19.83,0
2/3/2010,0,2.11,12.13,37.14,25.01,100.94,17.06,54.77,19.95,0
2/4/2010,0,2.69,13.82,37.44,23.62,100.99,21.06,53.48,18.49,0
2/5/2010,0,1.93,14.32,37.49,23.17,101,21.07,54.08,18.67,0
2/6/2010,0,2.58,12.86,37.38,24.52,101.07,17.3,54.64,19.16,0
2/7/2010,0,2.55,13.71,37.79,24.08,101.08,20.98,50.98,18.33,0
2/8/2010,0.04,3.17,13.36,38.02,24.66,100.99,18.84,53.77,19.33,1
2/9/2010,0,2.86,14.96,38.05,23.09,100.98,21.29,55.55,19.03,0
2/10/2010,0,2.58,13.76,37.52,23.76,100.99,21.4,55.98,19.53,0
2/11/2010,0,2.19,14.5,37.7,23.2,101.08,21.36,54.66,19.02,0
2/12/2010,0.02,2.42,13.98,37.88,23.9,101.09,20.85,52.31,18.64,1
2/13/2010,0.02,2.02,14.05,37.95,23.9,100.97,18.54,53.13,19.01,1
2/14/2010,0.22,2.16,13.67,38.03,24.36,100.89,20.32,51.7,18.76,1
2/15/2010,0,2.5,14.16,38.21,24.05,101,21.24,51.97,18.38,0
2/16/2010,0,2.86,14.97,39.03,24.06,101.02,22.87,50.27,17.12,0
2/17/2010,0,2.02,14.7,39.02,24.32,101.04,21.97,47.87,17,0
2/18/2010,0.15,2.35,14.01,38.5,24.49,101.05,20.67,46.93,17.04,1
2/19/2010,5.81,2.19,12.68,37.81,25.13,101.1,20.73,54.62,19.31,1
2/20/2010,0.01,1.71,10.86,36.27,25.41,101.09,19.05,56.73,20.33,1
2/21/2010,0.03,2.46,11.08,36.76,25.68,101.06,15.67,55.12,20.18,1
2/22/2010,0.03,1.85,11.3,37.78,26.48,101.01,15.21,53.25,20.31,1
2/23/2010,0,2.98,11.61,38.31,26.7,100.86,17.82,51.5,19.9,0
2/24/2010,0,2.58,13.96,39.21,25.25,100.81,22.59,49.3,18.16,0
2/25/2010,0,2.05,14.71,39.62,24.91,100.83,22.18,51.28,19.06,0
2/26/2010,0,1.74,13.51,39.65,26.14,100.75,21.79,50.75,20.02,0
2/27/2010,0,2.55,13.42,40.23,26.81,100.74,22.21,48.72,19.28,0
2/28/2010,0.01,3.21,13.56,39.69,26.13,100.87,21.06,49.71,19.19,1
3/1/2010,0,2.63,14.91,40.12,25.21,100.97,22.62,48.59,18.51,0
3/2/2010,0,2.1,12.41,38.59,26.18,100.89,21.55,48.49,18.54,0
3/3/2010,0,3.2,14.6,40.57,25.97,100.75,21.75,50.09,19.73,0
3/4/2010,0,2.59,13.65,40.35,26.7,100.77,20.98,50.24,20.07,0
3/5/2010,0,2.54,14.44,40.75,26.31,100.78,22.72,48.78,19.48,0
3/6/2010,0,2.72,14.62,40.97,26.35,100.87,23.81,48.59,19.45,0
3/7/2010,0,2.74,13.77,40.36,26.59,100.91,21.57,48.47,19.63,0
3/8/2010,0,2.52,13.44,40.04,26.6,100.93,21.36,47.56,18.78,0
3/9/2010,0.33,2.48,13.21,39.84,26.63,101.09,20.18,48.81,19.89,1
3/10/2010,0.56,3.52,11.19,37.83,26.64,101.25,20.77,42.28,16.62,1
3/11/2010,0.03,2.8,13.96,37.79,23.83,101.37,24.14,42.44,16.15,1
3/12/2010,0.48,1.78,13.43,39.12,25.69,101.23,22.75,46.76,18.29,1
3/13/2010,0.49,2.21,13.17,39.18,26.01,101.07,22.8,48.51,19.07,1
3/14/2010,4.94,2.24,12.01,38.58,26.57,100.91,22.06,53.08,20.42,1
3/15/2010,0,1.98,13.85,39.39,25.54,100.86,22.49,50.34,19.15,0
3/16/2010,0.19,3.26,13.82,39.9,26.08,100.95,22.95,48.8,18.52,1
3/17/2010,0,2.52,14.34,40.01,25.67,101.11,24.91,46.98,18.31,0
3/18/2010,0,2.88,13.52,39.47,25.95,101.12,22.36,43.64,16.82,0
3/19/2010,0,2.1,12.19,38.25,26.06,100.99,24.14,43.33,16.47,0
3/20/2010,0.01,2.4,12.6,38.59,25.99,100.84,22.8,49.26,19.2,1
3/21/2010,0.11,2.74,12.47,38.96,26.49,100.73,20.36,48.36,19.35,1
3/22/2010,0,3.07,12.57,39.1,26.53,100.64,20.81,49.02,19.73,0
3/23/2010,0,3.03,12.39,38.96,26.57,100.58,20.85,49.15,19.95,0
3/24/2010,0,1.55,12.8,40.16,27.36,100.59,21.24,47.47,20.08,0
3/25/2010,4.59,1.86,12.06,40.15,28.09,100.6,22.28,49.74,21.24,1
3/26/2010,4.78,3.23,5.45,29.85,24.4,100.98,5.91,71.78,21.6,1
3/27/2010,3.91,2.09,13.3,36.64,23.34,101.02,18.77,63.94,21.16,1
3/28/2010,1.18,2.22,12.68,37.75,25.07,100.94,22.22,58.78,21.06,1
3/29/2010,4.28,2.27,11.2,37.59,26.39,100.96,19,59.98,21.34,1
3/30/2010,5.58,1.33,9.58,34.92,25.34,100.95,19.49,67.42,22.74,1
3/31/2010,0.02,1.78,8.46,34.5,26.04,100.96,17.36,66.63,22.73,1
4/1/2010,0,1.99,10.11,36.23,26.12,100.87,22,61.84,22.43,0
4/2/2010,0.02,2.16,12.38,38.71,26.33,100.81,21.81,56.79,21.75,1
4/3/2010,0.71,2.13,10.76,37.82,27.06,100.88,14.05,58.13,21.99,1
4/4/2010,0.41,2.27,12.07,38.23,26.16,100.88,21.8,55.96,21.4,1
4/5/2010,0.99,2.07,12.54,39.76,27.22,100.72,22.66,51.96,21.26,1
4/6/2010,0,2.21,12.95,40.29,27.34,100.74,22.96,52.58,21.62,0
4/7/2010,0,2.4,12.58,40.86,28.28,100.85,22.49,49.02,20.89,0
4/8/2010,0.05,2.66,12.27,39.79,27.52,100.92,18.06,48.29,20.44,1
4/9/2010,0,2.14,11.31,39.37,28.06,100.77,21.96,49.27,20.62,0
4/10/2010,0,2.87,12.89,40.33,27.44,100.59,22.45,48.14,20.15,0
4/11/2010,0,2.83,11.79,39.98,28.19,100.57,23.04,50.92,20.98,0
4/12/2010,0,3.31,11.98,40.38,28.4,100.56,21.87,50.49,21.25,0
4/13/2010,0.01,2.58,13.21,41.46,28.25,100.64,22.48,48.31,21,1
4/14/2010,0.06,3.31,13.42,41.47,28.05,100.72,23.66,45.39,19.86,1
4/15/2010,4.73,2.45,9.88,38.03,28.15,100.81,21.98,58.53,22.49,1
4/16/2010,0.98,1.68,7.89,35.17,27.28,100.91,15.92,60.94,22.57,1
4/17/2010,1.27,1.44,7.13,34.09,26.96,101.01,16.88,63.74,22.03,1
4/18/2010,3.9,1.05,8.92,35.86,26.94,100.91,20.37,62.78,22.58,1
4/19/2010,0.42,1.75,7.16,34.44,27.28,100.78,14.49,64.85,22.86,1
4/20/2010,1.84,1.96,5.33,32.44,27.11,100.71,17.64,72.27,23.81,1
4/21/2010,0.02,1.6,7.52,33.98,26.46,100.71,22.01,69.53,23.56,1
4/22/2010,1.54,2.1,8.96,35.64,26.68,100.77,17.6,66.31,23.55,1
4/23/2010,1.07,1.97,10.77,37.69,26.92,100.81,22.09,59.89,22.83,1
4/24/2010,0.1,2,11.88,38.71,26.83,100.86,22.67,54.59,21.45,1
4/25/2010,0.04,1.92,13.04,40.39,27.35,100.82,25.58,47.57,20.09,1
4/26/2010,1.33,2.46,13.68,41.18,27.5,100.94,25.01,47.49,20.25,1
4/27/2010,0.56,1.89,9.54,38.34,28.8,101,18.29,51.89,21.27,1
4/28/2010,3.12,1.93,7.11,34.91,27.8,100.98,19.5,62.91,22.76,1
4/29/2010,0.01,1.5,8.25,36.28,28.03,100.88,19.7,58.28,22.18,1
4/30/2010,0.33,1.64,8.66,37.03,28.37,100.88,15.62,55.83,21.9,1
5/1/2010,2.48,2.25,5.65,31.69,26.04,100.95,18.3,66.11,21.91,1
5/2/2010,3.7,1.12,12.6,37.76,25.16,100.76,19.24,64.3,22.99,1
5/3/2010,1.84,2.73,8.51,34.47,25.96,100.65,19.42,66.63,22.69,1
5/4/2010,11.33,1.53,9.88,35.51,25.63,100.55,18.96,73.09,23.72,1
5/5/2010,0.05,1.79,12.97,38.34,25.37,100.44,21.09,64.16,22.95,1
5/6/2010,0,1.62,10.82,37.95,27.13,100.45,24.55,62.86,23.63,0
5/7/2010,0,1.71,13.36,40.63,27.27,100.39,25.06,58.03,22.96,0
5/8/2010,3.13,1.71,11.71,39.39,27.68,100.31,24.77,59.65,23.57,1
5/9/2010,0.03,1.63,10.38,38.35,27.97,100.29,23.18,60.19,23.64,1
5/10/2010,0.25,1.67,9.74,38.09,28.35,100.32,24.08,58.56,23.4,1
5/11/2010,0.89,1.73,8.73,36.97,28.24,100.46,22.85,58.9,23.2,1
5/12/2010,2.97,1.99,8.91,37.3,28.39,100.56,21.13,60.28,23.17,1
5/13/2010,0.64,1.85,8.86,36.16,27.3,100.56,22.79,63.06,23.41,1
5/14/2010,0.59,1.67,5.68,34.16,28.48,100.49,19.58,65.95,23.65,1
5/15/2010,1.66,1.5,10.44,37.77,27.33,100.45,21.84,63.4,23.4,1
5/16/2010,0.94,2.2,13.11,39.79,26.68,100.49,22.47,59.26,23.1,1
5/17/2010,0.52,2.16,12.23,40.44,28.21,100.63,21.37,52.06,21.49,1
5/18/2010,1.31,1.43,10.87,39.93,29.06,100.65,22.53,55.05,22.62,1
5/19/2010,0.25,1.2,6.24,35.35,29.11,100.74,21.31,62.34,23.42,1
5/20/2010,0.15,2.12,11.32,39.44,28.12,100.72,23.99,54.26,21.95,1
5/21/2010,2.95,2.96,12.68,40.28,27.6,100.7,21.01,55.74,22.33,1
5/22/2010,2.17,2.7,8.43,35.69,27.26,100.72,19.23,66.26,23.25,1
5/23/2010,0.8,2.77,11.52,37.48,25.96,100.57,20.89,63.48,22.67,1
5/24/2010,1.61,2.54,8.63,35.44,26.81,100.52,22.86,68.68,24.14,1
5/25/2010,5.01,2.54,8.17,34.98,26.81,100.56,23.46,72.86,24.44,1
